station_id,neighborhood,latitude,longitude
16e70b05-5b73-4930-9dcf-f79e5ce9eaf5,sunset-park,40.651173,-74.011405
174bf571-e597-463d-84bc-611c4a13d85e,crown-heights,40.66967,-73.9503
1786375069262703476,greenpoint,40.725819,-73.950815
1786375597504305174,williamsburg,40.722767,-73.957021
1786686999403592506,greenpoint,40.738095,-73.954867
1786687245202023014,greenpoint,40.729803,-73.959099
1786696251091417274,greenpoint,40.735217,-73.954926
1786696384892428996,williamsburg,40.721226,-73.941845
1786696564295760054,williamsburg,40.708323,-73.948732
1786696780996714874,williamsburg,40.712628,-73.960575
1786697003367719132,williamsburg,40.718389,-73.961501
1786697166576476490,williamsburg,40.720253,-73.957082
1786697528321024934,williamsburg,40.719876,-73.963865
1786697771181570266,williamsburg,40.716425,-73.96594
1786697932047949952,williamsburg,40.713532,-73.9459867
1786698158713921798,williamsburg,40.714731,-73.966612
1786698321265653818,williamsburg,40.710709,-73.959724
1786698815186893280,williamsburg,40.710888,-73.968329
1786698974100683436,williamsburg,40.716967,-73.956388
1786699974232881542,greenpoint,40.73224,-73.94383
1786700154621508184,greenpoint,40.7277,-73.94395
1789e458-c466-4d77-aba6-365f5c3823ed,bedford-stuyvesant,40.67972,-73.93467
178bad16-1b02-4264-94c0-a8fd0faa60fe,dyker-heights,40.641269,-74.017651
1791188268875152272,williamsburg,40.72054,-73.959
1791472201147965920,midtown-times-square,40.761865,-73.977242
1792225684155730482,ridgewood,40.7123,-73.89397
1794096824496960148,financial-district-battery-park-city,40.709957,-74.016538
1794096976946852066,midtown-south-flatiron-union-square,40.74526,-73.99062
1794852638057746848,maspeth,40.72655,-73.90321
1795146692060860976,longwood,40.82319448542357,-73.88762910982096
1796642668661690940,flatbush,40.649681,-73.967829
1797078913880883846,bushwick,40.71107,-73.903
1799624430022654108,red-hook,40.67487503856169,-74.01048018571481
17aba164-9d41-4336-9767-2218b8994ded,bedford-stuyvesant,40.68044,-73.92842
17aeb1e3-fd18-4cf9-9473-17dfa5b0a312,crown-heights,40.6691783,-73.9554162
17ba4945-b202-4667-965f-211d80622646,fort-greene,40.69985,-73.97141
17c45d34-0d8d-46ba-9078-e9a2a7c5867c,concourse-concourse-village,40.834263,-73.917641
1804892772559499512,chelsea-hudson-yards,40.74649996333341,-73.99732626293645
1804894168423871442,concourse-concourse-village,40.82090903827738,-73.92753845245076
1808184356986544410,greenpoint,40.72532,-73.9368
180b83a0-329c-4069-87be-df862cb1baed,kensington,40.642031,-73.981073
1813395029173762108,upper-east-side-carnegie-hill,40.785851052913884,-73.95482444378061
1814548067447122618,greenpoint,40.72693,-73.95863
1814900353536621062,prospect-lefferts-gardens,40.65485,-73.96217
1814900632709495794,prospect-lefferts-gardens,40.65272,-73.94994
1814900752968579218,prospect-lefferts-gardens,40.65458,-73.94716
1814900898997467540,prospect-lefferts-gardens,40.65577,-73.9432
1814901062206225038,prospect-lefferts-gardens,40.65496,-73.93765
1814906692908349788,flatbush,40.64466,-73.96322
1814906873296976512,flatbush,40.64741,-73.95933
1814907062275537820,flatbush,40.64499,-73.95818
1814907277023901890,flatbush,40.64034,-73.96603
1814907423052790164,flatbush,40.64173,-73.96364
1814907590556515014,flatbush,40.64269,-73.96099
1815967051912860522,prospect-lefferts-gardens,40.65592,-73.94068
1815967159287043052,prospect-lefferts-gardens,40.65007,-73.96001
1815967313905864892,flatbush,40.64672,-73.96637
1815967442754883940,prospect-lefferts-gardens,40.65074,-73.94986
1815967674683118258,east-flatbush,40.65182,-73.93135
1815968026870435892,east-flatbush,40.64915,-73.94368
1815968147129520346,flatbush,40.64683,-73.94933
1815968237323833702,east-flatbush,40.64575,-73.94331
1815968345907104578,east-flatbush,40.64795,-73.93182
1815968422007427668,east-flatbush,40.64535,-73.93268
1817431953833509324,prospect-lefferts-gardens,40.65237,-73.95623
1817432104157364846,prospect-lefferts-gardens,40.6533,-73.93644
1817432233006383832,flatbush,40.64435,-73.96591
1817432346178415570,flatbush,40.64796,-73.9556
1817432434869846072,flatbush,40.6487143313713,-73.95207855180962
1817432606668538118,prospect-lefferts-gardens,40.65116,-73.94577
1817432709747753390,prospect-lefferts-gardens,40.65127,-73.93818
1817432787057164808,flatbush,40.63966,-73.96807
1817432954560889524,east-flatbush,40.64483,-73.93853
1817433126359581672,east-flatbush,40.64621,-73.93067
1817627670084542818,prospect-lefferts-gardens,40.65378286163502,-73.95270188179111
1817803079955479336,flatbush,40.6532,-73.96639
1817822909864556798,astoria-north-ditmars-steinway,40.77423301703027,-73.91274864321404
1819720453019329398,flatbush,40.64873,-73.96084
1820420022433309054,prospect-lefferts-gardens,40.65302,-73.94599
1820420129807491554,flatbush,40.64661,-73.95401
1820420224296772166,flatbush,40.64491,-73.95487
1822663031356509142,kensington,40.64235,-73.96951
1822663143025657920,flatbush,40.64507,-73.9488
1823008749757202820,prospect-lefferts-gardens,40.65630069792407,-73.93647529780917
1823008917260927616,east-flatbush,40.64725,-73.94352
1826348248869574940,flatbush,40.64958,-73.96316
1826348745879909352,jackson-heights,40.75675,-73.89595
18267c09-1916-48d8-951c-caf88c89edd1,claremont-village-claremont-east,40.839586,-73.900277
1827839088308194240,west-village,40.73937600789778,-74.00520807425661
1828964993433043090,flatbush,40.64949,-73.95408
1828965172312150882,east-flatbush,40.64868,-73.94635
1828965347681089818,kensington,40.64521,-73.97073
1828965671716082498,east-flatbush,40.64454,-73.94486
1828965887815635862,jackson-heights,40.7488,-73.89451
1828966104320053340,jackson-heights,40.75473,-73.89458
1828966227118051662,jackson-heights,40.76013,-73.89741
1828966363527611286,jackson-heights,40.75704,-73.8924
1828966490867110420,jackson-heights,40.75473,-73.8918
1828966626550010820,jackson-heights,40.75886,-73.89081
1828966747840428256,jackson-heights,40.76205,-73.895
1828966882896859944,jackson-heights,40.76428,-73.89156
1828967027013302842,jackson-heights,40.76466,-73.88803
1828967208126648828,east-elmhurst,40.76646,-73.88674
1828967346753327602,jackson-heights,40.76109,-73.88838
1828967499459705054,jackson-heights,40.76109,-73.88632
1828967607558607844,jackson-heights,40.75763,-73.88682
1828967717120678322,jackson-heights,40.75374,-73.88604
1828967830172187422,jackson-heights,40.74797,-73.88204
1828967979464708718,jackson-heights,40.74825,-73.87936
1828968082192898522,jackson-heights,40.75,-73.88062
1828968199249922252,jackson-heights,40.7523,-73.88093
1828968327357059242,jackson-heights,40.75601,-73.88266
1828968462257099768,jackson-heights,40.75793,-73.88401
1828968611856235508,jackson-heights,40.75958,-73.88219
1828968691399885056,jackson-heights,40.76156,-73.88167
1828968794479100296,east-elmhurst,40.76328,-73.88404
1828968883163894358,east-elmhurst,40.7654,-73.88256
1828968994833044184,jackson-heights,40.76022,-73.87774
1828969112306680612,jackson-heights,40.75836,-73.87824
1828969323789472168,east-elmhurst,40.76313,-73.8772
1828969417249358046,east-elmhurst,40.75748,-73.86843
1828969515711812276,north-corona,40.75138,-73.86242
1828969634783171152,north-corona,40.75165,-73.85915
1828969726487003714,north-corona,40.75397,-73.862
1828969851041055492,north-corona,40.75755,-73.86454
1831178352265562334,prospect-lefferts-gardens,40.65326,-73.96172
18326827-dcae-47e0-8518-c4bb9e21eef6,sunset-park,40.64243139706092,-74.0255355834961
1833865926273309136,upper-west-side-central,40.78621,-73.9756
1834145064843958330,jackson-heights,40.75257,-73.89538
1834145204469569922,jackson-heights,40.75297,-73.89236
1834145330979754058,jackson-heights,40.74908,-73.89172
1834145468418707676,east-elmhurst,40.76424,-73.8812
1834145589124844432,jackson-heights,40.75085,-73.87509
1834145868297717964,crown-heights,40.66509,-73.94824
1835244925191295588,jackson-heights,40.75301,-73.87266
1835246381185208614,jackson-heights,40.75502,-73.87285
1835246516012366338,jackson-heights,40.7564,-73.87504
1835246658344669972,east-elmhurst,40.75712,-73.8722
1835246815877178358,east-elmhurst,40.76086,-73.87308
1835246937517543544,east-elmhurst,40.76589,-73.87789
1835247196073118026,east-elmhurst,40.7702,-73.87587
1835247352748090208,east-elmhurst,40.76619,-73.87561
1835247469495105628,east-elmhurst,40.76447,-73.87369
1835247598942507168,east-elmhurst,40.75896,-73.86976
1835247745828931742,north-corona,40.75404,-73.86887
1835249197527877718,north-corona,40.75243,-73.86717
1835249317786962140,north-corona,40.75055,-73.86725
1835249448692130546,north-corona,40.75584,-73.86621
1835249854657874848,east-elmhurst,40.76134,-73.86666
1835249964093653018,east-elmhurst,40.76574,-73.87012
1835250080052323168,east-elmhurst,40.7683,-73.87331
1835250199411134468,east-elmhurst,40.76894,-73.86832
1835250318514342456,east-elmhurst,40.76138,-73.86035
1835250442210857240,prospect-lefferts-gardens,40.66219,-73.94293
1835618878584115330,east-harlem-south,40.79338,-73.94329
1836581441921155232,jackson-heights,40.74937,-73.88714
1836581534415880440,jackson-heights,40.7529,-73.87536
1836581628905160976,jackson-heights,40.74864,-73.87619
1836581714456697424,jackson-heights,40.74888,-73.87368
1836581807397045112,jackson-heights,40.75091,-73.89111
1838070626762830158,east-elmhurst,40.76196,-73.87042
1838070703178521596,east-elmhurst,40.75996,-73.86224
1838070776953752336,north-corona,40.75614,-73.86084
1838070843306263244,north-corona,40.75788,-73.85763
1838070940162509196,north-corona,40.75696,-73.85612
1838071008881986168,north-corona,40.75475,-73.8549
1838071090619298218,north-corona,40.7532,-73.853
1838617691511229014,jackson-heights,40.75179,-73.88568
1838618090943186984,jackson-heights,40.75727,-73.89024
1838685618105506490,east-elmhurst,40.76454,-73.87171
1838999304404452058,prospect-lefferts-gardens,40.6577,-73.9398
1838999521825487230,prospect-lefferts-gardens,40.6582,-73.9338
1839334257267825432,hoboken,40.7408139,-74.0274062
1840504138040045682,east-elmhurst,40.75874,-73.87535
1840540852548303628,east-elmhurst,40.76521,-73.86483
1840540966407039246,north-corona,40.75397,-73.85748
1841240663447542046,elmhurst,40.74751,-73.89372
18415ea7-efce-408d-bcb9-4693fb088dda,williamsburg,40.71036129922581,-73.96530389785767
1841926579628419438,east-elmhurst,40.76399,-73.8669
1843486189591985058,elmhurst,40.74718,-73.88675
1843486301383097150,elmhurst,40.74586,-73.88539
1843486390605672640,elmhurst,40.74638,-73.88322
1843486464469891376,elmhurst,40.7411,-73.88837
1843486597735840252,elmhurst,40.741,-73.88027
1843486667668726558,elmhurst,40.73672,-73.87728
1843486757863039016,elmhurst,40.73676,-73.87318
1844599666569400604,hoboken,40.73721535335381,-74.02886540972803
1845676816555735590,prospect-lefferts-gardens,40.65106,-73.94193
1845676917264180046,prospect-lefferts-gardens,40.65,-73.93296
1845677022981917240,flatbush,40.64483,-73.9613
1846085439406916338,elmhurst,40.74557,-73.8882
1846085533896197012,elmhurst,40.73832,-73.87913
1846085626867634660,elmhurst,40.74463,-73.87386
1846085734612252774,corona,40.74773,-73.86649
1846085836152179090,elmhurst,40.7424,-73.87251
1846085927885781554,elmhurst,40.74154,-73.87484
1846086027713733188,elmhurst,40.73937,-73.87411
1846086138339179502,corona,40.74875,-73.86285
1846086263936934630,elmhurst,40.73921,-73.86887
1846086362824884662,elmhurst,40.73649,-73.86995
1846086463217404850,elmhurst,40.73628,-73.86752
1846086562569586930,corona,40.74419,-73.8619
1846086665080867236,corona,40.73988,-73.86012
1846086768160082632,corona,40.73761,-73.85959
1846449740982645546,prospect-lefferts-gardens,40.662564,-73.945565
1848241332086049696,elmhurst,40.74619,-73.87193
1848241425697670086,elmhurst,40.73481,-73.87431
1848241684520917882,elmhurst,40.74399,-73.86781
1848241791125254746,elmhurst,40.74087,-73.86772
1848241879913802606,elmhurst,40.73716,-73.86625
1848241963446241866,corona,40.73727,-73.86415
1848242058183072050,corona,40.74278,-73.86226
1848242143834868452,corona,40.74944,-73.85792
1848242216849312578,corona,40.74955,-73.85464
1849008925260421550,elmhurst,40.73856,-73.88553
